SK_ID_CURR,TARGET
101548,0.547981720416222
101555,0.5715292582892435
101570,0.26632903418891946
101572,0.40492375884758486
101578,0.2532705705957625
101580,0.854529255754938
101588,0.7053582119445639
101602,0.269433131573248
101610,0.5433041724217154
101614,0.5259501006901409
101616,0.3657260933940767
101643,0.4272922851526237
101644,0.31490400429087184
101649,0.699456363277936
101650,0.5021626589415007
101665,0.1551591222224161
101667,0.6753755135279436
101669,0.40349515997161234
101674,0.44136227674998274
101675,0.2540134151761316
101678,0.630428531075337
101682,0.573192969506445
101686,0.5686854613469986
101697,0.6752274060808338
101700,0.8354926245366189
101711,0.40923696518207664
101714,0.37687121702431464
101715,0.781703753474229
101728,0.3606428921916779
101732,0.4351133648423142
101757,0.7663751893024423
101758,0.5490590097083633
101759,0.49725109056416017
101762,0.23386993066069875
101764,0.425143675932059
101780,0.8902105903760018
101784,0.3162884410611567
101789,0.18850290446357204
101816,0.5594456359547129
101819,0.3365298712583648
101827,0.23309440558160224
101863,0.5380805781918783
101867,0.5541783890304961
101870,0.17819782067748627
101873,0.7457767389124516
101878,0.6425219901953343
101879,0.35056369965553014
101880,0.2066885568345968
101887,0.6046401890999978
101897,0.3450489580561727
101901,0.6578120467225196
101903,0.8712564456693878
101920,0.426276585484603
101921,0.43023513492008775
101922,0.4103018422682834
101961,0.6209311281337443
101962,0.30786000062347424
101971,0.37174344864628706
101976,0.7232081229902492
102002,0.565482859849029
102005,0.2332868931520273
102007,0.8911155248300824
102017,0.24071630263991828
102019,0.7754374660642027
102029,0.19434909589416677
102051,0.6777369244828108
102052,0.2065685288460878
102054,0.2139800067758034
102062,0.4467334739730263
102067,0.7206601347454566
102068,0.5784089908076385
102070,0.4842925454661326
102090,0.5556870832861834
102092,0.518084655754579
102099,0.5651286629823528
102100,0.2690669702252115
102112,0.4945985860125781
102113,0.32630371821887083
102122,0.6566295102603599
102123,0.3249839144824063
102125,0.34510786959007816
102126,0.8352720407266011
102146,0.38897276070134407
102147,0.5416380040711066
102151,0.26622953263916865
102158,0.6489575038243404
102159,0.5241297031027872
102162,0.5667762804345624
102165,0.4422023738357524
102166,0.3341780481658341
102174,0.3094058717681916
102193,0.7964309062459991
102198,0.4435794556179174
102205,0.5420184472597962
102206,0.18160838407367483
102218,0.330362549816656
102221,0.4145332971162385
102230,0.5367092848896041
102238,0.6417493204580859
102248,0.3712045512450828
102252,0.7959263142963676
102259,0.45030413802239644
102262,0.6374717424843548
102273,0.5335660863812973
102286,0.6984587587830652
102293,0.2900133386208116
102294,0.36854761613545056
102296,0.5774185251119777
102298,0.5272599058529122
102303,0.2656369266720083
102309,0.40141924761642583
102315,0.41371779410073195
102340,0.39538471522535595
102342,0.6703747489305122
102344,0.5423568626030976
102346,0.575989039902266
102347,0.2492669646610298
102374,0.28036427851937873
102380,0.22161787776834718
102387,0.2498342212564661
102393,0.36484278841182194
102403,0.2954449593751932
102413,0.4429499327955162
102414,0.11772352462483143
102415,0.22208338054312693
102416,0.6091056201083784
102439,0.49195994622178013
102441,0.41822470417398433
102443,0.18605013270328405
102444,0.5439856426431828
102445,0.744456114390481
102448,0.5153526693397358
102449,0.5377118565450734
102450,0.6799726549700601
102456,0.3033905844311536
102458,0.4645077440308848
102459,0.4956600137172384
102465,0.2014863579958405
102470,0.8216805734658081
102471,0.36536568065809244
102475,0.5196912321357585
102476,0.7064881770118957
102506,0.5488361534094123
102509,0.4449623663232617
102519,0.3064939077123233
102522,0.4509877772939226
102545,0.34641916526016914
102549,0.49253007513290964
102562,0.1815205834799497
102563,0.2827509813655081
102568,0.6901365937098978
102582,0.4565978809309888
102592,0.2291875858117518
102597,0.6020253816967096
102605,0.3440293473028836
102614,0.27421575747448584
102617,0.38702505646601587
102634,0.6183772415988276
102652,0.28632631021648997
102655,0.1843732527457115
102671,0.5271343744933714
102694,0.7980687499872833
102701,0.3419681339195447
102703,0.21143221041329902
102704,0.2573021055245126
102713,0.16343526429576313
102720,0.703100539262193
102731,0.2652867970656955
102733,0.42693826130240303
102749,0.3798226107120581
102755,0.45010077128919385
102763,0.280728899859732
102770,0.36336023259136774
102772,0.6356792023817381
102799,0.8050304013932965
102838,0.2524754329917219
102854,0.41409718230856385
102862,0.6518031715186876
102863,0.40478677164688337
102867,0.214296540263138
102868,0.22113663396332633
102878,0.5056700809594903
102887,0.5681519559666814
102898,0.7968699060717043
102904,0.6157621721926887
102912,0.5280194506108645
102919,0.3174709026679391
102927,0.5584735401077489
102932,0.43419653428668564
102933,0.728131425152936
102935,0.45435141911420335
102958,0.4449265039790737
102969,0.6180076074421303
102971,0.2639964065275781
102975,0.268333389535567
102979,0.5481368076992191
102982,0.23232356551340963
102987,0.777080783679457
102989,0.5617105157152248
102995,0.5165238315491104
102996,0.25318081247428553
103000,0.3561414756165921
103001,0.582763551232373
103004,0.572643613440013
103010,0.2279929197719811
103025,0.7527287729253136
103029,0.5220405984032873
103046,0.4642791838849266
103056,0.31056312966479216
103062,0.6082172779171768
103078,0.27473281710758457
103083,0.13832872574067853
103092,0.5954147033645532
103096,0.5400213359880074
103097,0.7841711945551888
103102,0.7795330591955069
103112,0.5983338893288328
103132,0.5260527436395288
103144,0.5424767403657157
103145,0.39940346316708353
103146,0.23557248823528643
103147,0.6181361712249214
103158,0.3095940368352706
103171,0.5101230673003675
103173,0.2079506983205849
103184,0.2825513821854866
103195,0.7231626123533312
103196,0.5022209969868053
103206,0.21485860349018285
103230,0.6698984369660267
103231,0.7621786029842866
103232,0.2844113664490444
103239,0.5093493580512523
103240,0.6471331073298753
103243,0.31957185152963036
103252,0.7111754230210694
103258,0.40221611643677674
103259,0.7613636819022588
103279,0.31802098380643484
103280,0.13013196507517164
103286,0.19140549677539306
103287,0.8643695306506495
103290,0.31245331172938523
103298,0.40879723422080677
103315,0.16396055290496472
103319,0.4014669471606646
103334,0.551670438714535
103336,0.42590224714043723
103345,0.38770080916503086
103368,0.15166221934340848
103371,0.7660208061217448
103377,0.39313265163272837
103398,0.20415957980702046
103404,0.4296965319339168
103408,0.865937390583651
103410,0.4864669029575238
103418,0.17168458357233354
103420,0.7927899168057739
103432,0.6245514749412802
103433,0.2963621569144334
103436,0.24950562194728806
103440,0.3635765720563542
103453,0.2937313092735904
103459,0.5571425398451069
103460,0.45854510348829625
103461,0.2019075945308461
103462,0.3698181888539354
103473,0.6752570680230499
103474,0.22427278819552995
103475,0.8089500135585158
103478,0.7270746098883202
103480,0.5823913845258423
103484,0.23001775851978803
103494,0.5345073208781694
103513,0.6397624173110571
103515,0.5257742976287391
103516,0.7635701959715069
103525,0.5757086377050245
103541,0.6944877824135033
103544,0.28128296163041683
103562,0.8171333399676514
103570,0.8450516365706231
103572,0.6201479720524711
103574,0.17019373563537415
103575,0.37945466220434365
103591,0.693810009469123
103594,0.39617953922110755
103609,0.4729418035432973
103613,0.42234180250060854
103614,0.46828891590775723
103615,0.48650190588482467
103624,0.4236625667120721
103625,0.8223949192621077
103628,0.8371972250056943
103629,0.21807721107100606
103647,0.4387719508155948
103648,0.6207780390590939
103651,0.3724335198402783
103658,0.19196369624015372
103668,0.4014695428617335
103669,0.41540223694726497
103676,0.4540200451837114
103682,0.4922397326050387
103683,0.28092158931685157
103689,0.16824325496882905
103725,0.41663035469253956
103733,0.7127290890074707
103744,0.1369649237334607
103762,0.4523185521777412
103771,0.8332308529199164
103773,0.07789859447506806
103783,0.6346755074191168
103784,0.49527700594831603
103808,0.33348123125340023
103812,0.5840404425251193
103813,0.5009971114482775
103814,0.4710247812203181
103818,0.8143898029584492
103824,0.2747283142780825
103828,0.31736004115101085
103830,0.8724233401577858
103840,0.22544059794683036
103842,0.5327696592560633
103847,0.7557088219854133
103848,0.6287268408678598
103851,0.26846663228680395
103854,0.7830274369481056
103857,0.8188829225770188
103861,0.10230857460973809
103862,0.5470949332637529
103865,0.6644720207363891
103870,0.15414367936843362
103876,0.29686132219515926
103891,0.9182078043255033
103908,0.3806498399250816
103914,0.5737397274015393
103918,0.6507867618291243
103940,0.2543432603318263
103963,0.7183248239029622
103966,0.5376740019855268
103971,0.5251537185525212
103980,0.47737525941127706
103984,0.6148163156150109
103985,0.2554547822098157
103998,0.8561862101123089
104019,0.15580558687679893
104026,0.3405399844586573
104035,0.6379672503998791
104044,0.4596014405804671
104045,0.4810342009190457
104047,0.6259828737321543
104051,0.28355068840658554
104058,0.5213136808129502
104063,0.21368659365871867
104066,0.6150428582669333
104087,0.22409651347352613
104089,0.34908571455463433
104095,0.34042689142087024
104098,0.7185470553222053
104104,0.3530817263648769
104110,0.8367553239896166
104120,0.6285494950571076
104122,0.24460577378040776
104131,0.28444789022170547
104132,0.6378282018966657
104135,0.4412183708578707
104136,0.4077245472217702
104149,0.5552641265480137
104150,0.3967562764935125
104156,0.8020476686241207
104165,0.733197207057717
104175,0.44952908535702935
104179,0.5803959427690483
104184,0.5551537521436876
104206,0.39345928070989994
104216,0.8788500647789307
104230,0.6856747580046356
104257,0.3445304125725693
104272,0.4374656622237417
104273,0.6334231532627833
104278,0.3537048595753352
104294,0.48931251809677956
104295,0.3888046850324889
104297,0.20179286118771628
104298,0.39125745532071105
104308,0.3661675565689514
104318,0.31286703468591953
104319,0.4944824528105232
104320,0.5973425796438273
104327,0.44656279888998923
104334,0.3974167967111059
104344,0.42375990521309176
104350,0.2701840473571779
104351,0.6190330843874421
104354,0.38953006488079195
104369,0.6545678718504109
104376,0.6058571714545797
104381,0.2973385062458313
104384,0.472930704618896
104391,0.45483963159746016
104394,0.2956044939052258
104398,0.7536863243971462
104402,0.22877466626845414
104408,0.5153531801078886
104409,0.35677721245724664
104410,0.8057806564440433
104412,0.5937622864588491
104417,0.6128906014140929
104424,0.5331413997912168
104426,0.3726755291509733
104435,0.6321758557069166
104445,0.18609427503426937
104458,0.12660164319974734
104460,0.4993700985446256
104466,0.38591982736596586
104472,0.5925102451010313
104473,0.5943813692137074
104479,0.15418300291460926
104480,0.24316537968499624
104482,0.6796496378977342
104499,0.11464698236423435
104501,0.23214718451370683
104502,0.27252446514031736
104506,0.5589763228205609
104510,0.1908488595110911
104512,0.6339505103189834
104520,0.7361102435623043
104528,0.5716091979176783
104529,0.25333445089422413
104541,0.48105738698056716
104578,0.35187849624690093
104584,0.6302139043956637
104588,0.6133895776866802
104602,0.7054655385756332
104610,0.257921781831787
104611,0.7284680803735695
104618,0.6213150381817206
104620,0.3927207412433184
104622,0.35692029072909576
104624,0.3091422010275035
104625,0.5781245366398382
104634,0.6486848086274307
104639,0.5174276074556713
104646,0.29552487732080596
104647,0.4130665040647938
104652,0.2620831277467996
104670,0.6709432949734603
104677,0.38860332469421355
104685,0.7491876002864762
104691,0.44457421203673225
104696,0.5057379982347578
104699,0.31222078212593546
104712,0.7143256146601861
104714,0.4664474890492058
104717,0.46617705997293535
104718,0.1963673444374735
104740,0.2972337656629757
104741,0.4081246085847702
104743,0.15131984210078497
104744,0.2546209975135192
104747,0.6270865115803084
104767,0.48406871979392563
104772,0.8944519644267371
104776,0.7461759054498761
104779,0.2479697225140733
104814,0.321808424629014
104815,0.34644346683651084
104830,0.5834793817977777
104831,0.7758488601681114
104833,0.6740164770865819
104839,0.3004870461586729
104840,0.42315277434116916
104860,0.582313137438596
104861,0.31259953185073946
104866,0.5297665169699993
104870,0.37874612253282824
104877,0.5563091615911926
104878,0.22599152215244828
104879,0.2797349978213158
104880,0.40337616727904557
104899,0.46445991158943234
104906,0.4606827753818582
104907,0.5547860030210778
104913,0.5052905800069004
104916,0.5042147716256755
104921,0.4320923889737527
104930,0.36497347280197234
104931,0.8451753597820919
104936,0.3551110269591034
104937,0.4606937039228219
104942,0.21929929539465018
104943,0.4369821542663491
104969,0.6103419011996848
104972,0.8303490013761898
104988,0.5569199388701838
105013,0.34425670589935586
105015,0.39042289730800867
105019,0.544301515193343
105027,0.5469953225032632
105030,0.4527761453567537
105035,0.8979288389311437
105041,0.2966493080312956
105051,0.525878751565148
105056,0.38286828719936933
105067,0.923556332396946
105071,0.6090359888151095
105072,0.4005090974920787
105074,0.7609711643573798
105091,0.408820335145749
105101,0.3646777239148706
105103,0.4082238570911898
105134,0.42307494266692364
105139,0.3429161404644929
105142,0.6732963996405289
105146,0.4030605693963442
105163,0.2797928804968332
105168,0.6397384606519316
105172,0.2759069397360393
105176,0.8410633445521765
105195,0.5220376769091583
105196,0.7814581820736759
105197,0.16084265035483933
105203,0.4068290907894028
105223,0.5675747095861908
105227,0.7162155742527364
105228,0.09095802933982322
105230,0.787580082130206
105231,0.7772486302948065
105239,0.33755496949626973
105242,0.507083630920447
105244,0.4332450516361869
105245,0.5919308253026084
105248,0.42069473070148977
105249,0.43364989003022
105266,0.6294205072659158
105271,0.8324442706522427
105276,0.5065158945449801
105282,0.23730693456988391
105292,0.5671904502511594
105297,0.11653706796046057
105332,0.48635286409881723
105333,0.3134207875742022
105343,0.4299601314768049
105344,0.33184282554316424
105345,0.6296381587051231
105357,0.4101429697980917
105359,0.45522500861319115
105366,0.36356368776177106
105367,0.5662958958917417
105370,0.17482252294327896
105377,0.4778593559438155
105390,0.32327465466691985
105399,0.2659553839190778
105403,0.5420849565579611
105404,0.2954274731884629
105414,0.2960755776103579
105417,0.5316159935777421
105425,0.6489318470451305
105452,0.5230533933599609
105454,0.6014078702241225
105456,0.4936288435196445
105470,0.37132673718586984
105471,0.41047626950932026
105483,0.6633639304487619
105493,0.6247475755673437
105508,0.5859860619012771
105514,0.4407952866210944
105515,0.23511402397167047
105528,0.8484516752619343
105529,0.3707616450995337
105531,0.623494355247906
105532,0.48547423842665804
105558,0.2608387459645551
105574,0.17466385792337355
105578,0.173511358156191
105584,0.8373410791037263
105595,0.5168545936755061
105617,0.5430619125304934
105618,0.35448665135334284
105621,0.37520021794749603
105625,0.48077583272171026
105629,0.5193703776658884
105630,0.16878093198075855
105634,0.2765870841720194
105635,0.2570918769648711
105641,0.6350386870138639
105647,0.6059896936505236
105648,0.5734688425187892
105655,0.39347922904097343
105657,0.31011822790056043
105672,0.611600229228129
105678,0.7069737162732339
105682,0.4918296046812429
105691,0.2909850444805688
105692,0.2752982152497124
105706,0.44858307086895854
105712,0.40106360800840385
105720,0.46129954932822514
105734,0.15500086342080563
105735,0.3989375446088477
105736,0.6771205320717111
105737,0.273401644581304
105738,0.6455217195967826
105740,0.8284800403309269
105744,0.4352784426782717
105747,0.49365285830607025
105749,0.7189346927729594
105754,0.5576711089589544
105758,0.41861227187163796
105760,0.5049998147715375
105767,0.6871707870183107
105784,0.737389872823754
105791,0.3669976241935028
105802,0.6392340362519037
105807,0.7368971235259613
105809,0.27687368304513904
105816,0.5687494026212767
105817,0.31368104351891263
105824,0.6100798633244298
105832,0.5655742781125164
105856,0.24114319672916218
105865,0.42758109970303676
105899,0.6377993499947168
105906,0.18349544567548134
105916,0.5041460983733764
105923,0.5287017918805916
105937,0.6896226853372106
105965,0.279253302465708
105966,0.5071255166627128
105968,0.49745485673106904
105973,0.2287736887799701
105976,0.5462375424474558
105978,0.4948201390922591
105979,0.2858153800726173
105991,0.4970565024271635
105998,0.683805583632185
105999,0.43641584816526996
106000,0.7922811726557756
106001,0.5110365923576258
106010,0.6077998873251892
106011,0.2818820371750532
106013,0.639131778664413
106015,0.37442895340778265
106026,0.16907328624095727
106032,0.5009783698628002
106035,0.8157417295169314
106040,0.4015773409315664
106041,0.6617621898263644
106044,0.2923648835353924
106053,0.7944776164943849
106054,0.1770886489493546
106065,0.8224529809497905
106081,0.5105159676690704
106083,0.5520016544288802
106087,0.16358204448250302
106090,0.6341612464448333
106101,0.1351388169554078
106102,0.3659609640574534
106109,0.6865405933592971
106116,0.5224896633856126
106150,0.13810062374147572
106155,0.7367397375110379
106166,0.2466522351953288
106176,0.5000004404107167
106189,0.3427479795670493
106199,0.5489903028316596
106205,0.5114313442027308
106206,0.5794156710012017
106211,0.38344762800640864
106214,0.33787413674237915
106216,0.5371047583378507
106217,0.4186614746241616
106225,0.5211473979312063
106249,0.3619360645043913
106256,0.5949578034632388
106258,0.5468661869497876
106261,0.33677212543389035
106262,0.6762617351761071
106264,0.16763745197215188
106271,0.485208698657882
106276,0.24944429073192778
106277,0.6546438503220596
106286,0.6224287105124217
106293,0.2774285274624903
106295,0.5518595550280823
106296,0.40360768985849765
106297,0.6828960139990026
106298,0.31805917703610803
106311,0.34579087200503633
106314,0.543187126380876
106320,0.4457878012369811
106334,0.5058356013397513
106346,0.7752824174134938
106347,0.2624341081577042
106349,0.41379416867385377
106354,0.40053148375043385
106360,0.2582374585616082
106373,0.736555297801928
106377,0.6097979346174079
106386,0.7058247269552897
106387,0.5210186880746784
106391,0.13193381323727169
106401,0.7025965121313339
106411,0.5979975882958452
106413,0.8630412112733725
106426,0.5796164298809396
106427,0.4227896591702368
106428,0.5500723416686695
106434,0.3744688691453628
106438,0.47843981449168
106440,0.3708110606470599
106441,0.2788045065202309
106452,0.72515668228684
106453,0.5033028774928964
106454,0.33591145400232986
106457,0.6624472908773557
106484,0.34948849124261144
106488,0.7398340131287836
106491,0.6376191652350486
106514,0.634771710518973
106527,0.6341518047734915
106528,0.5018522316412484
106529,0.09025962055024483
106534,0.5948399601945447
106550,0.8543876565037087
106577,0.3315079091606895
106585,0.6255523874335215
106590,0.21920658642377985
106607,0.4736488556749445
106610,0.580712435334766
106611,0.3054218473809439
106612,0.5523438745803696
106624,0.41051862601428635
106631,0.2790595372732219
106647,0.8810933037048567
106660,0.7764668024207524
106674,0.27622495406137
106687,0.37562818720995494
106712,0.4083455016878335
106713,0.5386185872272086
106717,0.46348108285447626
106720,0.719919784988678
106721,0.589132954093885
106724,0.40030414934834024
106735,0.5078086089070161
106739,0.5245524052354713
106740,0.4909029367794596
106754,0.34730142157102806
106760,0.8504984921588773
106761,0.49399753105520594
106784,0.6104471011758243
106787,0.5585727996177979
106797,0.12670514820623816
106798,0.6750876445176014
106802,0.5571959653312598
106803,0.6019317465520344
106804,0.894620794997444
106805,0.23654717980426737
106810,0.6668108188872836
106812,0.782438980327052
106813,0.4564926281981345
106817,0.5047062741606169
106822,0.39489648007513545
106823,0.29697342258621334
106827,0.26471270444091677
106841,0.5020991652635661
106851,0.6380939431715743
106852,0.5280600266422951
106853,0.6243754899572816
106854,0.9333432347245826
106861,0.480364389233175
106873,0.4432525811697625
106877,0.3415483127605911
106878,0.2037685515607668
106881,0.5536441634257211
106900,0.10632840230185153
106906,0.5051526000264102
106907,0.5784899223385812
106914,0.6476731215380724
106916,0.45258928923808217
106924,0.19881245127637143
106931,0.21439118391369713
106936,0.45367032946571867
106937,0.5801384176207921
106938,0.3841754395621942
106939,0.42959711320548016
106943,0.4993726248804013
106944,0.6380717008600827
106967,0.3098820560911217
106980,0.5095154145517211
106986,0.5801200431506781
106987,0.2634967912704627
106990,0.28541996266229674
107013,0.17301013439619223
107023,0.3108526101874602
107033,0.6300372759124757
107037,0.6393819241119787
107048,0.36378977174224825
107071,0.3932642925895284
107081,0.09446401339007428
107113,0.5589005304538248
107130,0.43466553034637323
107131,0.26023873202706477
107145,0.5649960552090266
107156,0.5443401616568794
107219,0.7394000633868031
107222,0.681596166084316
107223,0.8831715495812105
107232,0.6787034493011558
107245,0.5985799762858438
107246,0.23280430345654554
107247,0.4891549217437656
107256,0.1799683589623295
107259,0.19376555012000432
107260,0.18304316234278648
107279,0.8144961878693152
107280,0.5334542733210441
107281,0.3477418923184356
107285,0.31845905093547455
107329,0.2902137919693296
107337,0.5673405698389107
107349,0.4980640437421404
107350,0.2895265928831054
107351,0.3061882145301991
107359,0.8492786500220388
107391,0.6104842144375838
107394,0.333012226632025
107395,0.22094312673286023
107406,0.42584708707263924
107416,0.6162817087895868
107417,0.38169649865224964
107418,0.601039259316229
107419,0.5590095220349544
107444,0.1762669765843451
107445,0.40270753431327827
107446,0.5909873554283316
107460,0.5277326764974332
107470,0.2412597631347923
107475,0.6095495944349801
107520,0.33123645908905347
107526,0.6164317699887839
107527,0.21689386340850253
107530,0.07267623018215823
107532,0.4933383851024676
107534,0.5243271469961712
107535,0.6125868642856641
107554,0.793398573544466
107556,0.18626990786496056
107559,0.6532681892789499
107561,0.25662613078516244
107564,0.5521581806630205
107566,0.32629260818850503
107571,0.45409860075147745
107590,0.7280654436462973
107602,0.6196724809833437
107625,0.45138667550307277
107626,0.9152837128076179
107635,0.165648733012071
107636,0.40461325739461795
107645,0.3370493359644358
107652,0.857624338131033
107655,0.3327914736281547
107668,0.39689420125037184
107670,0.3509655838674645
107677,0.09360418449040324
107680,0.6561311685012945
107683,0.6540461825092221
107684,0.30046621218558367
107691,0.49247698997434636
107692,0.4609871623447466
107703,0.3490024158752926
107709,0.17247978451109497
107710,0.5152881525711723
107721,0.809766957431345
107725,0.6243795721362891
107727,0.42776153408090895
107739,0.20346193331523355
107740,0.6226321037380891
107741,0.44083812677239687
107747,0.39668369964742467
107765,0.884212344488831
107768,0.32159833609206795
107775,0.8181814382111322
107782,0.8378990706073307
107790,0.6215417900557231
107801,0.4579011085729714
107807,0.25721657742868864
107811,0.3818787400396035
107817,0.5066426938189122
107826,0.5114734667487947
107838,0.5266151484694189
107839,0.3549114586933867
107843,0.46670712070163717
107847,0.4798004874627627
107849,0.7220296908210397
107850,0.5901542128142118
107867,0.5890542350893675
107871,0.5100131394243625
107908,0.34436740256335596
107913,0.554939467743449
107927,0.39833644415957237
107931,0.5130489382536512
107955,0.28799622239345934
107962,0.5630485995691822
107977,0.481849708388062
107978,0.6004482842031433
107993,0.19897126099000764
108010,0.6607612688566222
108016,0.4370345058089476
108018,0.8615565525406739
108027,0.6596748860433613
108045,0.7150680302161662
108069,0.5601630476999903
108082,0.362528833250962
108089,0.4977318651391545
108092,0.23609156435571965
108106,0.21273567507747962
108112,0.5019698383514294
108120,0.5615874391672971
108122,0.7431398642257344
108135,0.4534125363702668
108170,0.1792958756607609
108171,0.4962089791736452
108177,0.13429016829602855
108180,0.5309532205348271
108183,0.40601322771092824
108184,0.2758871720146959
108185,0.5448365546115481
108192,0.5920966460057699
108195,0.7620060827709851
108196,0.6943416687643658
108218,0.29282374843240866
108219,0.7585370663107498
108243,0.6545663600327446
108249,0.22823472008118773
108251,0.19558610173639573
108274,0.3298986524324525
108280,0.9389214683702297
108289,0.3276505003223125
108292,0.3486697350178802
108295,0.3481356216327388
108327,0.24747565527811918
